surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
no,adult,38.0,80.0,3.11936661018997,cool,absent,palePink,<3,intermittentSevere,absent,severe,slight,none,decreased,distendedLarge,2.6006034930769126,6.2,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,low,low,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,37.5,72.0,3.051350725200388,warm,normal,normalPink,<3,depressed,hypermotile,none,none,none,normal,distendedLarge,2.5599815425983867,65.0,yes,no,colonDescending,strangulation,none,lipoma,euthanized,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,low,normal,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,38.5,60.0,2.704896730514217,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,none,none,decreased,distendedLarge,2.5305122494702426,53.0,yes,no,colonCecum,simple,mechanical,obturation,lived,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,normal,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.0,54.0,2.9811455209007374,warm,reduced,palePink,<3,intermittentMild,hypermotile,slight,slight,>1liter,normal,distendedSmall,2.6820895464617767,6.2,no,no,none,other,none,none,lived,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.4,84.0,2.666497066270746,cool,reduced,palePink,<3,depressed,hypomotile,moderate,slight,none,absent,distendedSmall,2.498825085193742,61.0,no,no,intestine,strangulation,none,hernia,euthanized,no,no,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,low,normal,normal,low,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
yes,adult,38.1,40.0,2.7519659450726164,warm,normal,normalPink,<3,alert,hypomotile,none,none,none,decreased,distendedLarge,2.613298671264032,56.0,yes,no,colon,simple,mechanical,obturation,lived,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,low,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.2,130.0,2.488968919974521,cold,reduced,paleCyanotic,>=3,depressed,absent,severe,none,none,absent,distendedLarge,2.850255264160926,82.0,no,no,intestine,strangulation,none,lipoma,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,high,low,high,high,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,37.8,40.0,2.2554106966849807,normal,normal,normalPink,<3,alert,normal,none,slight,none,normal,other,2.6006034930769126,7.0,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.0,36.0,2.488968919974521,cool,normal,normalPink,<3,intermittentSevere,normal,slight,significant,<1liter,decreased,other,2.5875022807743866,75.0,no,no,colon,simple,mechanical,obturation,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
no,adult,37.9,40.0,2.8092343562890423,normal,normal,normalPink,<3,depressed,hypomotile,none,slight,none,normal,firmFecesLarge,2.625610337220743,5.7,yes,no,none,other,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.4,112.0,2.8092343562890423,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,slight,slight,none,absent,distendedLarge,2.625610337220743,5.3,no,yes,none,other,none,none,lived,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,high,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.6,73.4,2.9734679208946786,cool,reduced,palePink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,2.6820895464617767,8.7,yes,no,intestine,strangulation,none,hernia,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
no,adult,38.0,52.0,2.488968919974521,normal,normal,brightRedInjected,<3,depressed,hypomotile,none,slight,<1liter,normal,normal,2.7584189844113225,86.0,yes,no,intestine,inflamation,paralytic,intrinsic,lived,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,normal,low,low,high,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,36.5,100.0,2.8092343562890423,cool,reduced,palePink,<3,intermittentMild,hypomotile,moderate,significant,none,absent,distendedSmall,2.7315182331715935,6.0,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
no,adult,37.9,58.9,3.1045760785890377,warm,normal,palePink,<3,depressed,hypomotile,slight,slight,none,decreased,firmFecesLarge,2.6637666887668088,43.9,no,no,none,none,none,none,lived,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,normal,low,normal,normal,normal,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.3,60.0,2.666497066270746,normal,normal,normalPink,>=3,alert,hypomotile,none,none,none,decreased,normal,2.545506110369405,66.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.0,50.0,3.11936661018997,normal,normal,normalPink,<3,intermittentMild,normal,slight,slight,none,decreased,distendedLarge,2.613298671264032,6.6,yes,yes,uterus,other,none,none,lived,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.3,50.0,3.030301919673796,normal,normal,palePink,<3,alert,hypomotile,slight,none,none,normal,normal,2.6714138562065033,7.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,low,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,39.5,105.5,3.2039112592786236,cool,reduced,paleCyanotic,>=3,intermittentMild,absent,moderate,none,<1liter,absent,distendedLarge,2.807134107416672,6.7,yes,no,colonCecum,strangulation,none,torsion,euthanized,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,39.3,64.0,3.7845550435235484,warm,reduced,normalPink,<3,depressed,hypomotile,none,none,>1liter,normal,distendedLarge,2.613298671264032,6.7,yes,no,intestine,simple,mechanical,displacement,lived,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,high,low,high,low,low,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,37.8,82.0,2.2554106966849807,cool,normal,normalPink,>=3,intermittentSevere,hypomotile,moderate,none,<1liter,absent,distendedSmall,2.7315182331715935,7.0,yes,no,intestine,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,normal,normal,low,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,39.3,98.7,3.159973206875364,cold,reduced,darkCyanotic,>=3,intermittentSevere,absent,slight,none,<1liter,absent,distendedSmall,2.912488585560554,14.3,yes,yes,intestine,strangulation,none,thromboembolic,died,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,high,normal,high,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
yes,adult,38.8,120.0,3.606894708801507,cold,reduced,paleCyanotic,>=3,depressed,absent,moderate,none,<1liter,absent,distendedLarge,2.7753605345880277,65.0,no,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,high,high,high,high,high,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,38.2,100.0,2.9811455209007374,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,<1liter,absent,distendedSmall,2.7496588857121798,6.6,yes,no,gastric,simple,paralytic,adynamic,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,38.6,40.0,2.666497066270746,normal,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,2.6375592394633296,6.4,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.0,48.0,2.666497066270746,cool,reduced,paleCyanotic,<3,alert,absent,slight,slight,none,normal,other,2.7221193381371025,8.3,no,yes,none,other,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.4,49.0,3.0110483428768733,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,distendedSmall,2.6714138562065033,7.6,yes,no,intestine,strangulation,none,intussuption,lived,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
no,adult,38.5,96.0,3.11936661018997,cool,reduced,darkCyanotic,>=3,depressed,absent,slight,none,>1liter,absent,distendedLarge,2.882702178608558,8.5,yes,yes,gastric,other,none,none,died,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,young,39.2,146.0,3.292380065078474,cool,reduced,brightPink,<3,depressed,hypomotile,moderate,none,none,absent,distendedSmall,2.7065935142788913,28.7,yes,no,intestine,simple,mechanical,extrinsic,died,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,high,high,high,normal,normal,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
yes,adult,38.9,80.0,3.2692061500716556,cool,reduced,palePink,>=3,depressed,hypomotile,moderate,slight,>1liter,decreased,normal,2.7669835792397195,6.5,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,37.7,80.0,3.141992888111536,cool,reduced,darkCyanotic,<3,continuousSevere,absent,none,slight,<1liter,decreased,normal,2.7315182331715935,55.0,yes,no,colonCecum,strangulation,none,intussuption,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,high,normal,high,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
no,adult,38.0,42.0,3.198335886455886,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,other,2.6480189497007975,17.7,no,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,normal,low,high,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.3,40.0,2.583065903522425,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,increased,normal,2.6604439317336466,5.9,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.0,66.0,2.666497066270746,normal,reduced,brightPink,<3,intermittentSevere,hypomotile,moderate,none,none,normal,distendedLarge,2.5599815425983867,6.9,yes,no,colon,simple,mechanical,displacement,died,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,normal,low,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
no,adult,38.6,56.0,3.030301919673796,warm,normal,normalPink,<3,alert,hypermotile,none,slight,none,increased,normal,2.625610337220743,7.0,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.5,48.0,2.8092343562890423,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.624395824294408,31.7,no,no,none,none,none,none,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,normal,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,39.5,60.0,2.104608528590263,cool,normal,normalPink,>=3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,2.6006034930769126,56.0,no,no,none,none,none,none,lived,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,high,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.8,72.0,2.983686320826189,cool,reduced,palePink,<3,continuousSevere,hypomotile,none,slight,none,normal,normal,2.7835572627114846,80.0,yes,no,colon,simple,mechanical,obturation,lived,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,normal,normal,normal,high,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.1,70.0,2.741371609603692,normal,normal,normalPink,<3,continuousSevere,hypomotile,moderate,slight,none,absent,distendedLarge,2.5739705346326054,65.0,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,normal,normal,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,38.0,48.0,2.9116714959147516,normal,normal,normalPink,<3,alert,normal,severe,slight,>1liter,absent,distendedLarge,2.654843913466188,41.9,yes,no,colon,simple,mechanical,obturation,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.0,55.5,2.2554106966849807,normal,normal,brightPink,<3,depressed,hypermotile,slight,significant,none,normal,firmFecesLarge,2.6714138562065033,7.5,no,yes,none,none,none,none,lived,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.9,59.9,2.8092343562890423,normal,normal,normalPink,<3,intermittentSevere,hypomotile,moderate,none,none,absent,distendedLarge,2.5599815425983867,58.0,yes,no,colonCecum,strangulation,none,torsion,lived,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,normal,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,37.3,40.0,2.704896730514217,cool,reduced,normalPink,<3,depressed,hypomotile,slight,significant,none,decreased,distendedLarge,2.5739705346326054,39.0,yes,no,colon,simple,mechanical,obturation,lived,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,low,low,normal,low,normal,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
