surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,0.6511627906976738,0.12987012987012986,0.24855213638981222,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,none,none,decreased,distendedLarge,0.45323737841159417,0.6382730455075846,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.39534883720930303,0.42857142857142855,0.5697953131966129,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,>1liter,absent,distendedLarge,0.9026858098457895,0.04900816802800467,yes,no,colonCecum,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,0.5813953488372103,0.15584415584415584,0.4996499510907155,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,normal,normal,0.4970766255934729,0.04084014002333722,no,yes,none,none,none,none,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.6279069767441872,0.5844155844155845,0.7036566682585719,cold,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,0.7880377011650541,0.014002333722287048,yes,yes,colon,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,high,high,high,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.5813953488372103,0.27272727272727276,0.7055574042073403,cool,reduced,normalPink,<3,depressed,hypomotile,none,slight,none,normal,normal,0.7449166355574057,0.04784130688448075,yes,yes,allIntestinalSites,other,none,none,died,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,0.3488372093023262,0.19480519480519481,0.7744947430081597,cool,reduced,normalPink,<3,intermittentMild,hypomotile,slight,slight,>1liter,decreased,distendedSmall,0.3820234452261273,0.03733955659276546,yes,no,intestine,strangulation,none,lipoma,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,high,low,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
yes,adult,0.4418604651162781,0.19415584415584414,0.4777414021496791,normal,normal,normalPink,<3,intermittentSevere,hypomotile,moderate,none,none,absent,distendedLarge,0.3820234452261273,0.6382730455075846,yes,no,colonCecum,strangulation,none,torsion,lived,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,normal,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,0.7441860465116292,0.3766233766233767,0.4013093342958918,cool,reduced,paleCyanotic,<3,intermittentMild,absent,slight,none,<1liter,absent,other,0.6827426937465582,0.9533255542590432,no,no,intestine,strangulation,none,hernia,euthanized,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,high,normal,normal,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
yes,adult,0.09302325581395365,0.44155844155844154,0.6324428332654144,cool,reduced,paleCyanotic,<3,intermittentSevere,hypomotile,slight,slight,<1liter,absent,distendedSmall,0.6320708718279642,0.03617269544924155,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,0.5813953488372103,0.4448051948051948,0.7868476297038718,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,decreased,normal,0.5960897597704049,0.03733955659276546,yes,yes,bladder,none,none,none,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,high,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.8139534883720927,0.4025974025974027,0.5415072813511252,cool,reduced,darkCyanotic,<3,continuousSevere,absent,none,none,<1liter,absent,distendedLarge,0.9691886671557564,0.03617269544924155,no,no,colon,inflamation,none,none,died,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,high,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,0.5348837209302317,0.19480519480519481,0.7584395384211915,cool,reduced,paleCyanotic,>=3,intermittentSevere,hypomotile,severe,slight,none,absent,distendedLarge,0.8018114948676915,0.05017502917152859,yes,no,colon,strangulation,none,torsion,died,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.46511627906976827,0.3636363636363637,0.4777414021496791,cold,reduced,paleCyanotic,<3,depressed,absent,severe,none,none,absent,distendedLarge,0.5960897597704049,0.025670945157526256,yes,yes,colon,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,young,0.4883720930232567,0.6883116883116884,0.7584395384211915,cool,reduced,palePink,<3,continuousSevere,hypermotile,moderate,slight,>1liter,increased,distendedSmall,0.33036112357173053,0.018669778296382736,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,high,high,low,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.4883720930232567,0.09090909090909094,0.05323337512341464,cool,normal,normalPink,<3,depressed,normal,none,none,none,absent,distendedLarge,0.2748106742939065,0.04667444574095683,no,no,cecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.5116279069767451,0.14285714285714285,0.306247677163892,normal,normal,brightPink,<3,alert,normal,none,none,none,normal,normal,0.558143050101152,0.056009334889148193,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.11627906976744207,0.31168831168831174,0.5697953131966129,normal,normal,normalPink,<3,continuousSevere,hypomotile,none,none,none,decreased,distendedLarge,0.3566467104450055,0.8366394399066511,yes,no,colon,simple,mechanical,intrinsic,lived,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,low,normal,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,0.46511627906976827,0.5064935064935066,0.845570419657407,warm,reduced,paleCyanotic,<3,intermittentSevere,hypomotile,moderate,slight,none,decreased,distendedSmall,0.6988302682203305,0.23687281213535594,yes,no,intestine,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,normal,normal,high,normal,normal,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,0.3720930232558146,0.051948051948051965,0.4013093342958918,cool,reduced,normalPink,<3,intermittentMild,hypomotile,slight,none,none,decreased,distendedLarge,0.43026977477439576,0.7549591598599766,yes,no,colon,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,low,low,normal,low,high,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,0.4418604651162781,0.27272727272727276,0.5415072813511252,normal,normal,brightRedInjected,>=3,intermittentMild,hypomotile,none,none,<1liter,decreased,distendedSmall,0.8018114948676915,0.8249708284714119,yes,no,intestine,inflamation,paralytic,intrinsic,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,0.3255813953488378,0.12987012987012986,0.596117272973127,cool,reduced,paleCyanotic,<3,intermittentSevere,absent,none,slight,none,normal,distendedSmall,0.5960897597704049,0.05367561260210035,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,low,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,0.46511627906976827,0.3896103896103897,0.5697953131966129,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,0.7596021918008811,0.03267211201866978,yes,no,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.6976744186046524,0.2207792207792208,0.643809074239889,cool,normal,paleCyanotic,>=3,intermittentMild,hypomotile,slight,none,>1liter,absent,distendedLarge,0.5773743144608634,0.04900816802800467,yes,yes,intestine,simple,mechanical,extrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
no,adult,0.46511627906976827,0.14285714285714285,0.306247677163892,normal,normal,brightRedInjected,<3,depressed,hypomotile,none,slight,<1liter,normal,normal,0.7299021304269226,0.9649941656942823,yes,no,intestine,inflamation,paralytic,intrinsic,lived,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,normal,low,low,high,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
no,young,0.46511627906976827,0.4025974025974027,0.5415072813511252,normal,normal,brightPink,<3,alert,hypomotile,slight,significant,none,normal,normal,0.43026977477439576,0.03267211201866978,no,yes,none,none,none,none,died,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,normal,normal,low,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,0.5116279069767451,0.11688311688311687,0.3566341391070058,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,none,>1liter,absent,distendedLarge,0.6493812672137436,0.8249708284714119,yes,no,cecum,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,normal,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,0.4883720930232567,0.19480519480519481,0.4013093342958918,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,none,absent,distendedLarge,0.7653872446003867,0.3348891481913652,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,normal,low,normal,high,normal,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,0.5116279069767451,0.16883116883116883,0.6860950464700419,cold,reduced,normalPink,<3,depressed,absent,moderate,slight,>1liter,absent,distendedLarge,0.6320708718279642,0.04550758459743291,no,yes,uterus,inflamation,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,high,normal,low,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.39534883720930303,0.09090909090909094,0.6860950464700419,warm,normal,palePink,<3,alert,hypomotile,slight,none,none,normal,distendedLarge,0.5180241260438283,0.661610268378063,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,high,normal,high,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.5116279069767451,0.45454545454545453,0.5697953131966129,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,<1liter,absent,distendedSmall,0.7145448894251976,0.03850641773628938,yes,no,gastric,simple,paralytic,adynamic,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.27906976744186096,0.06493506493506496,0.4013093342958918,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,normal,0.40654740658991084,0.6849474912485414,no,no,colonTransverse,simple,mechanical,intrinsic,euthanized,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,low,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
yes,adult,0.41860465116278966,0.11688311688311687,0.5415072813511252,normal,normal,normalPink,>=3,alert,normal,none,slight,none,normal,normal,0.6143142317704058,0.03033838973162195,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.5116279069767451,0.27272727272727276,0.3566341391070058,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,none,none,normal,distendedLarge,0.3820234452261273,0.03617269544924155,yes,no,colon,simple,paralytic,adynamic,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.3488372093023262,0.27272727272727276,0.6073883551972847,warm,normal,normalPink,<3,depressed,hypermotile,none,none,none,normal,distendedLarge,0.3820234452261273,0.7199533255542591,yes,no,colonDescending,strangulation,none,lipoma,euthanized,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,low,normal,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
no,adult,0.27906976744186096,0.3506493506493507,0.7584395384211915,cool,reduced,brightRedInjected,>=3,intermittentSevere,hypermotile,slight,none,>1liter,increased,normal,0.9796270964821705,0.025670945157526256,no,yes,colonCecum,inflamation,none,none,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,high,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,0.41860465116278966,0.06493506493506496,0.1811833861997867,normal,normal,normalPink,<3,alert,normal,none,slight,none,normal,other,0.45323737841159417,0.04317386231038507,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.5116279069767451,0.24675324675324678,0.596117272973127,warm,increased,brightPink,<3,alert,hypermotile,none,significant,none,normal,normal,0.558143050101152,0.7199533255542591,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,high,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.7906976744186043,0.5194805194805194,0.6324428332654144,cold,reduced,darkCyanotic,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,0.7596021918008811,0.06301050175029171,no,no,none,none,none,none,lived,no,no,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,high,high,normal,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.5581395348837201,0.5844155844155845,0.5752083547029374,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,0.8285259469309629,0.03733955659276546,yes,no,colon,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,high,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.6279069767441872,0.42857142857142855,0.5415072813511252,cool,reduced,paleCyanotic,<3,depressed,absent,moderate,slight,<1liter,absent,distendedSmall,0.8788940566034924,0.06651108518086347,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,high,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
